Index,Title,Image Link,Description,Price,Sales Count,Product Link
10,Sippin Coffee Shop - React Native Mobile App,https://codecanyon.img.customer.envatousercontent.com/files/497397217/Preview%20Image.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=2f74be614c82c0b484b3eb234875e728,"This react native – base frontend mobile app is exclusively made for coffee shop app. The awesome-looking app can be used for both Android and iOS platforms. It is a modern trend-based and easily customizable App template. This has been built with React Native CLI. You can quickly install and check our demo application
It has a modern, clean, and very detailed UI design for iOS and Android apps. This template includes 30 plus frontend-developed screens using the React Native Framework.
Technical Description:
All the designs are made with precise details. With components and assets, you can design your one page easily and effectively. All the text is editable to understand and recreate any of the designs. It’s very straightforward to change the colors or size of any component or layer and make this template an asset for a variety of projects.
Software:
React Native
Typescript
File Types Included: .tsx, .ts, .json
Specifications:
Software: React Native
Controller driven code
Modular structured code
Well structured components
Only Functional Components & React Hooks
Pixel perfect design
Extended documentation
Includes frontend mobile app screens developed in React Native:
Splash Screen
Onboarding Screen 1
Onboarding Screen 2
Onboarding Screen 3
Welcome Screen
Sign Up
Login
Mobile Verification
Reset Password
Forgot Password
OTP Verification
StartUpScreen
Drawer Menu
Home
Product Details
Cart
Order
Payment Methods
Congratulations
Chat
Notification
Reward
Profile
Account
Table Booking
Table Booking Details
Search
Fonts Used:
Inter: Inter
Syne: Syne
Kapakana: Kapakana
Images Courtesy:
Unsplash: www.unsplash.com
To get more information or technical support kindly reach us.
http://support.0effortthemes.com/",29,0,https://codecanyon.net/item/sippin-coffee-shop-react-native-mobile-app/52125424
11,Cyber Cafe Data Time Management System With Source Code,https://codecanyon.img.customer.envatousercontent.com/files/342528447/Inline-Preview-Image.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=f9e488d9d4f5e952127c41e5dd1f8fa4,"Cyber Cafe Data Time Management System | Cyber Cafe Timer With Source Code .NET
This is a .net software-based application project entitled Cyber Cafe Data Time Management System. This program manages cyber cafe transactions. The program has a timer feature that allows cyber cafe management to monitor the time consumed by the customer. The purpose of developing this software project is to fully automate the time duration counting of the cafe. This project was developed using VB.NET and MS Access Database. The application has user-friendly functionalities.
Goals:
Managing Information of Customer
Counting the time duration
Result Processing
Advance Record searching and
Reports
Main Features:
Login/Logout
Timer Form
Log Customer
Logout Customer
Automatically Counts the Customer Time Duration
Automatically Computes the Customer Amount to Pay
List All Records
Find in Records
Edit Data
Delete Data (single, multiple, and filtered)
Print Data (single, multiple, and filtered)
Login Information
User Name: admin
Password: admin
Support:
We are always happy to hear from you. Please feel free to contact with us for any kind of customization, support, query and suggestion. We will respond as soon as possible.",20, 2 ,https://codecanyon.net/item/cyber-cafe-data-time-management-system-with-source-code/32460067
12,"Cafe : Coffee Shop App template | Coffee Order App | Flutter (Android, iOS) app",https://codecanyon.img.customer.envatousercontent.com/files/460228816/Banner_cofee.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=39249eb6a582061e4eae62b511095bad,"    What You Get?
REGULAR LICENSE :
Full Android And iOS Source Code Responsive UI.
Full Documentation with Screenshot.
Lifetime Free Upgrade Version.
Code Flexibility.
EXTENDED LICENSE :
Figma UI design.
Full Android And iOS Source Code Responsive UI.
Full Document with Screenshot.
Lifetime Free Upgrade Version.
Code Flexibility.
  REQUIREMENTS :
Android Studio Latest Version.
  Note
Before purchasing, first check out the app features clearly in the demo app. Everything is clearly shown in the demo app. We provide support if there is any crashing or errors occur in our code. Extended buyers must contact with Author after purchasing.",19, 20 ,https://codecanyon.net/item/cafe-coffee-shop-app-template-coffee-order-app-flutter-android-ios-app/38922958
13,CatalogueXpert - Multipurpose Catalog Mobile App,https://codecanyon.img.customer.envatousercontent.com/files/494293532/590x300.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=89ac6bc24278b7d43d29bf47ec35ef96,"Introducing CatalogueXpert, the cutting-edge solution crafted to revolutionize product showcasing across various industries. Whether fashion, real estate, or hospitality, our app is engineered to exceed your digital showcasing needs.
Key Features:
Admin & User Apps: Two seamless applications; an admin app for comprehensive management, and a user app for engaging browsing experiences.
Product Listing Flexibility: Accommodates single/multiple images, with optional pricing, alongside rich descriptions, tailored for each product’s unique allure.
Diverse Design Options: Multiple design templates for item detail pages, ensuring your offerings are showcased in their best light.
Firebase Integration: Utilizes Firestore for real-time data management and Firebase Storage for robust media storage.
User Engagement Tools: Includes push notifications, favorites/wishlist, user reviews, and social sharing to foster community and repeat visits.
Global Reach: Multi-language support to cater to a worldwide audience, broadening your market reach.
Device Compatibility: Optimized for use on both mobile and tablet devices, ensuring a flawless experience across all platforms.
Platform Compatibility: Optimized for use on both Android and iOS devices.
Technical Specifications:
Built with Flutter: Developed using Flutter, Google’s UI toolkit for crafting natively compiled applications for mobile, web, and desktop from a single codebase.
Firebase Backend: Integrated with Firebase to provide a scalable, serverless, and real-time database solution with robust authentication and storage capabilities.
Responsive Design: Designed to offer a seamless experience across all devices, ensuring your catalog looks great on smartphones, tablets, and desktops alike.
Customizable UI: The app comes with a highly customizable user interface, allowing businesses to tailor the look and feel to match their branding.
Easy to Deploy: Detailed documentation included, ensuring a smooth setup and customization process for developers of all skill levels.
Download Our Demo Apps
Explore the capabilities of CatalogueXpert with our demo applications available for Android:
Download User App for Android
Download Admin App for Android
Also compatible with iOS, ensuring versatility across major mobile platforms.
Why Choose CatalogueXpert?
CatalogueXpert stands out as a comprehensive platform, not just for its ability to showcase products but for its robust backend, user-friendly interfaces, and scalability. It’s an indispensable tool for any business aiming to elevate their digital presence and engage more effectively with their audience.
Who Can Benefit?
Our app serves a wide array of sectors, including but not limited to:
Boutiques & Clothing Stores
Restaurants & Cafes
Real Estate & Property Management
Automotive Dealerships
Art Galleries
And much more…
With CatalogueXpert, digitizing your product catalog, enhancing user engagement, and showcasing your offerings has never been easier.
Get Started Today!
Discover the full potential of your business with CatalogueXpert. Visit our CodeCanyon page for detailed information on features, pricing, and to start your journey towards a transformative digital showcase experience.",14, 1 sale,https://codecanyon.net/item/cataloguexpert-multipurpose-catalog-mobile-app/51694152
14,Cafe 21 | Online Restaurant Management Mobile App with Firebase and Bluetooth POS Printer,https://codecanyon.img.customer.envatousercontent.com/files/424843659/590x300.png?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=402379d4992557818497d1d2c01684e2,"“Cafe21” Restaurant and Cafe Management App Features:
Restaurant and Cafe Management System
Role-Based App Management
Clean Code & MVC Pattern
Organized and Maintainable Code
Very Easy to Customize
Support Android Bluetooth POS Printer
Firebase Cloud Database Integration
Google Firebase Authentication
Admin and User Login-Registration System
Details Orders Management
Role Based User Profile
Daily, Weekly and Monthly Sells History
Most Selling Items Features
Most Serving Waiter Features
Help & Supports
Demo Admin Account Credential
Email: abc@mail.com
Password: 123456

Demo App Download Link",49, 4 ,https://codecanyon.net/item/cafe21-online-restaurant-management-mobile-app-with-firebase-and-bluetooth-pos-printer/42275817
15,Lister - Restaurants & Cafe Directory Flutter Mobile App Template | Android & iOS,https://codecanyon.img.customer.envatousercontent.com/files/400415643/Inline_Preview.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=88b5ab89f5803980ec13ff2b96a21365,"Make your own Restaurants Directory & Listing App today with LISTER Using Flutter Templates
Lister is a very well-designed, professional Restaurants Directory & Listings Flutter Mobile App Template that can help you in developing the next big thing in the Restaurants and Food sector.
All components and features in this template are developed with the latest Flutter version, we don’t use any UI Frameworks like Native Base to ensure the top speed and performance, and you can completely change them for your business.
Lister is now running on Flutter 2.10.4, and we’re constantly updating and improving it.
Try Lister before you buy
Watch preview video
Check out the iOS version on TestFlight
Download Android APK
Key Features
Built with latest technology
Easy to customize
Dark mode supported
Login with OTP
Well organized components and layers
Sticky bottom tab
RTL layout
Creative, clean, unique and mordern style
Nearby component
Sample Screens
Splash Screen
Login Screen
Otp Screen
Home Screen
Company Profile Screen
All Restaurant List Screen
Notification Screen
Search Screen
Review Screen
Category Screen
Map Screen
About Us Screen
Contact Us Screen
Edit Profile Screen
My Profile Screen
Terms Of Use Screen
Wishlist Screen
Font Family
Roboto
Files Included in Package
Flutter app source code
Documentation
Important Notes
We don’t interact with any APIs because this is only a UI Template. It’s up to you to choose the best backend service for your business.
Most pages are accompanied screen shots, it’s recommended to check the written Documentation.
Change logs
    
    * New - Created 
    # Initial Release v1.0.0 
      ",24, 2 ,https://codecanyon.net/item/lister-flutter-mobile-app-template-android-ios/38858360
16,"TastySome UI Kit | Flutter Template | Restaurants, Spa, saloon, cafe etc Offers and Discounts App",https://codecanyon.img.customer.envatousercontent.com/files/478864882/Cover.png?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=83d989cc72061ab263b2d139be327ea8,"Welcome to the “TastySome UI Kit | Flutter Template | Restaurants, SPA, Saloon, Cafe etc Offers and Discounts App in Flutter” – where cutting-edge technology meets seamless design! This Flutter-powered UI template is crafted for developers aiming to build a robust and user-friendly medical appointment application.
Key Features:
Application Features:
20+ Mobile App Screens
Modern and Clean Design
Symbol Objects
Unique and Creative Design
Easily Customizable files
Pixel Perfect
Well Organized & Grouped Layers
Get in Touch with us",19,0,https://codecanyon.net/item/tastysome-ui-kit-flutter-template-restaurants-spa-saloon-cafe-etc-offers-and-discounts-app/49556660
17,Food Factory - Android App For Restaurant and Cafe Business Template,https://codecanyon.img.customer.envatousercontent.com/files/253557535/Inline%20Preview%20Image.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=885961ced535ba809ba096ddea767b64,"Description
Want to develop a Food App? The Food Factory is a complete template for you to the Android platform. This application will help you to learn how to create new Food app and also will help you to get started, well structured so it makes your life easier using the templates. If you get stuck feel free to get in touch, weâ€™ve made it simple and straightforward to use. You can get featured items as well recommended items and can also make a reservation for you or your family. You can also give review to the foods and get followers and can follow others .This app template will help you to develop a full package by customizing the code easily. You can also use this template to create any new page of your existing application.
Admob integrated, for showing banner or interstitial ad to this app, just need to change the app and ad unit id
Full-Feature Overview
What you’‘ll get in Template as:-
Download APK
Full Android Source Code & Project Documentation
Splash Screen
Sign Up Screen
Log In Screen
Dashboard Screen
Home Screen
Menu Screen
Service Screen
Reservation Screen
Offer Screen
About Screen
Gallery Screen
Our Stuff Screen
Reservation Confirm Screen
Video Screen
Profile Screen
Customizable View Pager with Tab View
Customizable Recycler View
APK Download Link here",25,0,https://codecanyon.net/item/food-factory-android-app-for-restaurant-and-cafe-business/22562420
18,Butazzo - Fast Food and Restaurant Responsive Bootstrap Slider,https://codecanyon.img.customer.envatousercontent.com/files/489619372/Preview.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=b5fa7b758f5996d61296c4351d8e171b,"Butazzo – Fast Food and Restaurant Responsive Bootstrap v5 Slider
Butazzo Slider is an all-in-one package that includes unique style and functionality. It provides you customizable sliders to help create dynamic and engaging web pages.

With Butazzo Slider you can quickly and easily add stunning slider to your website. It is easy to use, fully responsive and works seamlessly across all devices.

Choose from a variety of transition effects, control animations and customize everything from colors to fonts to create the perfect slider for your website.

Get Butazzo Slider and take your website to the next level.
Why choose Butazzo Slider?
Completely Responsive Design
Optimized viewing on desktop, tablet and mobile devices.
Easy Customization
Customize each slide to meet your unique requirements and preferences.
Beautiful Appearance on Any Device
Great user experience on any screen size or resolution.
Advanced Animation Effects
Eye-catching transitions between slides.
Built with Bootstrap Framework
Ensures stability, compatibility and ease of use.
Cross-Browser Compatibility
Seamless functionality on multiple browsers.
Fast Loading Speed
Optimized user experience with fast loading times.
User-Friendly Interface
Easy to use and navigate.
Other Features
Based on Bootstrap v5.1
W3C HTML valid code
Grid 1770 px
FlatIcon Icons
Better Support (response within 24 hours)
Free Regular Updates
Well, Extensive Documentation
Files Included
HTML File
Supporting CSS Files
Supporting JS Files
Documentation in HTML
3rd Party Libraries License
Bootstrap 5.1.3 framework is released under the MIT license and is copyright 2023. It permits you to freely download and use Bootstrap, in whole or in part, for personal, private, company internal, or commercial purposes.
Icons:
Flaticon offers a wide catalogue of free icons in PNG format.
Fonts used:
Montserrat
ChunkFiveEx
Images License:
Thank you so much to the artists and authors who gave their permission to use their amazing works! THANK YOU!
All images used are taken from Pixabay. Pixabay is a vibrant community of authors, artists and creators sharing royalty-free images, video, audio and other media.
Documentation
Check the docs here
Important Note:
All images are just used for Preview Purpose Only. They are not part of the HTML templates and are not included in the final purchase files.
Images and videos shown on our demo site are not part of the template download package due to licensing limitations and hence we are providing placeholder images with recommended image size mentioned in it.
Any type of code or CSS customization and feature addition/change is not part of item support scope as per Envato item support policy.
Included a documentation file for full instruction.
Sources and Credits
Please note: the images that can be seen in the preview will not be included in the download package. These are for preview purposes only. Full credits list you can see on this page link
Thank you:
Thank you so much for using this template. Your comments and ratings would be much appreciated. Please don’t forget RATE for us.
If you purchase this template, you will get support. We will update this template time by time and we want to hear your wishes for the future updates or for complete new templates.
We are grateful to you.
– Alissio –
Change Log:
V. 1.0.1 – 06.03.2024
- Added: Extra animation effects
- Tweak: Improved Documentation
V. 1.0.0 – 29.02.2024
- Initial release
If you love our product, Don’t forget to rate it 5 stars
and let us know your feedback for a better update. Thank you",10, 1 sale,https://codecanyon.net/item/butazzo-fast-food-and-restaurant-responsive-bootstrap-slider/51043883
19,#1 Takeaway Restaurant Online Food Delivery Ordering Cafe Pizza Kebab Coffee Bar Pub Shop CMS System,https://codecanyon.img.customer.envatousercontent.com/files/452967922/590x300%20Banner.jpg?auto=compress%2Cformat&q=80&fit=crop&crop=top&max-h=8000&max-w=590&s=2f0ac0c64200882fe9e7e71ab2184ca4,"Best Takeaway Solution with Multiple Languages & Multiple Currency
Food Ordering & Delivery App , brilliantly designed 10,000+ order’s dispatched.

Designed for speed and Massively scalable., Comes with Full Installation guide and Great Plugins.

My Takeaway & My Restaurant App Engine is a beautifully crafted all in one solution for any kind of takeaway, restaurant, cafe, pub, bar, pizzeria, kebab shops and any kind of online food ordering business. It presents entire booking in a minimal clutter-free design,. It is packed with a realtime partner app which acts as another endpoint of the system. The system is designed for very high speed, massively scalable and it’s very fast. It has 100+ features built-in along with all real-time updates and notifications at every stage of the order.
PLEASE READ CAREFULLY
You need technical knowledge to install the product. Please appreciate that it takes time and effort (salaries) to provide support. We DO NOT OFFER FREE SUPPORT or Installation Help. You are purchasing and paying for the CODE ONLY. Support is not included for FREE. We are available to provide PAID SUPPORT if you require help in setup, installation, customisation or launching the product.

There are NO REFUNDS once you have purchased and downloaded the codes.

Purchase a Regular license and you can use it for personal use on a single domain name.
Purchase an Extended license and you can use it for personal or commercial use, as well as, use it on multiple domain names.
Refund Policy: the item has been described clearly and a working online demo also available, please review and test all the features and options before placing the order. There are NO REFUNDS once you have purchased and downloaded the codes.
Support Policy: Please note that you are purchasing and paying for the CODE ONLY. Support is not included for FREE. All the documentation, demo, screenshots etc are available to view and test before you make a purchase.


Need a Driver Plugin for Drivers?
We are selling a seperate plugin that can be used for Drivers to login, get directions, navigate to customer address, call customer if required and mark the order as delivered. This is a seperate purchase you can either buy during your checkout or contact us if you need assistance. Click the image below for more details:


Please note: This plugin is sold seperately and is not included by default in your purchase. Please add this plugin collection item during checkout or contact us if you need assistance.
Need a Driver Plugin for Drivers?
We are selling a seperate plugin that can be used for Drivers to login, get directions, navigate to customer address, call customer if required and mark the order as delivered. This is a seperate purchase you can either buy during your checkout or contact us if you need assistance. Click the image below for more details:


The driver login demo can be seen on the Order Center App. Please select the Driver Login button and use the following details to login as a driver:
Username: 01234567890
Password: 123456

Please note: This plugin is sold seperately and is not included by default in your purchase. Please add this plugin collection item during checkout or contact us if you need assistance.


EXCITING FEATURES OF CUSTOMER APP
Supports both iOs and Android
Touch ID and Face ID Login
Forgot Password Feature
Phone number as login id (username)
Quick and Easy Sign Up Process
Cart can be accessed from any screen
Manage Multiple Delivery Addresses
Pay Using Cash or Card
Collection and Delivery Options
Order for now or a future time
Apply Discount Codes
Clear Cart Option
Add more items option
Prompt to add more items based on Free Delivery Amount
Allergen Confirmation before ordering
Review Order before confirming
Order History / Past Orders
View Current and Future Order Status
Book a Table Feature with Notifications to customers
Leave Reviews and Feedback
Customers get notified about Order Status at every stage (Cooking, Out for Delivery, Delivered)
60 Minutes After delivery customer gets notification for feedback.
Shows Sold Out sticker on out of stock items
Excludes out of stock items automatically
Send a Catering Enquiry
Detailed Allergy Information
About Us Section
Image Gallery
Video Gallery
Our Team Section
Social Media Section
Opening Hours Screen
Various Opening Hours Option for Breakfast, Lunch and Dinner Shifts
Help & Information Screen
Share App
Rate App
Contact Details on Website and Apps
Setting Screen
Pull To Refresh Data
QR Code Advertising on Website
And many more..

EXCITING FEATURES OF ADMIN SYSTEM
ORDER SECTION
Order Center App Supports both iOs and Android
Dashboard shows todays orders
View All Orders option
Manage Order Status at every stage (Cooking, Out for Delivery, Delivered)
Different Colour Codes for Different Order Status
Shows which platform order is made from
Assign a driver to an order.
Accept orders on the phone
Add orders quickly from Admin
Existing customer data is automatically loaded
REPORTS SECTIONS
Daily, Weekly, Monthly, Date Range
Revenue Earned
Total Number of Orders
Total Card Payments
Total Cash Payments
Number of Users (iOS, Android, Web, Phone)
Top 20 Items
Lowest 20 Items
Item Portion Wise Report
CATEGORY MANAGEMENT
Multiple categories & Sub-Categories
Pre-Order Category with Time Required for Ordering
Create multiple products within a category
Display Products Category Wise
Search for a single product
PRODUCT MANAGEMENT
Supports Unlimited Products
Supports Product Variations (e.g Small, Medium, Large)
Supports Addon Extra Options (e.g. Extra Cheese)
Sort Product Display
Make Product Unavailable for Today
Maintain Product Recipes in Admin
Excludes out of stock items automatically
Make item inactive for a single day or permanently
Shows Sold Out sticker on out of stock items
Add Meal Deals on your App
Control Payment Status from Admin (Paid / Unpaid)
Print directly from the Order Center Owner App
Create Manager Logins with Limited Access
OFFERS / DISCOUNT MANAGEMENT
Create unlimited offers
Flat amount discounts
Percentage based discounts
Discount expiry dates
WALLET SYSTEM & LOYALTY POINTS
Users Unique Referal Codes
Users get credit when they refer someone
Admin can manage Wallet Settings
Use Wallet Balance on every order
Increase Wallet Balance by refering Friends
SETTINGS
Manage Free Delivery Amount
Manage Minimum Order Amount
Manage Minimum amount for Delivery
Manage Opening Hours
Manage Delivery or Collection Options
Force upgrade app feature
Festive themes for Christmas, New Year etc
Add upto 3 additional charges/ taxes
Restrict Ordering Feature for busy times.
Manage preparation times.
Manage dicount for first orders
58mm or 80mm Thermal Printer Choice in Admin
Day Wise Item Availability
Home Page Advertising Popup on Website
Order Status Feature so users can see their order updates
Add a Table Booking from Admin
DELIVERY MANAGEMENT
Set delivery charges based on miles
Allow out of miles postcode for special customers
DRIVERS MANAGEMENT SECTION
Set Per Delivery Cost
Set Fuel Cost
End of shift totals
On Duty Off Duty indicators
Driver Login (Additional Plugin Purchase Required)
Drivers can Get Directions, Navigate, Contact Customer, Mark as Delivered
BANNER / ADVERTISEMENT
Manage banners on home screen
Make Banners Active / Inactive
Sort Banners (which one you want to show first)
MANAGE USERS
Inventory & Cost Management
Buying List Feature
Image Gallery
Video Gallery
SEO Pages
Manage Reviews
And many more…

New Features Added in Latest Update on 5 Aug 2021
Loyalty Point System to encourage repeat orders
Wallet System with Admin Controlled Wallet Balance
Referal Code to help users spread the word for your restaurant or takeaway
Now you can add Meal Deals with Variations so you have all the flexibility you need
See all the user addresses in the user details section
Day Wise Item Availability on the Order Center App
Print directly from the Order Center Owner App
Driver Login (Additional Plugin Purchase Required)
Drivers can Get Directions, Navigate, Contact Customer, Mark as Delivered
58mm or 80mm Thermal Printer Choice in Admin
Book a Table Feature with Notifications to customers
Home Page Advertising Popup on Website
Order Status Feature so users can see their order updates

Need Customisation or Paid Support?
Please note: that the price is for CODES ONLY and no FREE support is included with the price.We hope you would appreciate that offering FREE support at this price is not possible. We offer all kinds of PAID support including server setup, installation, debugging etc. Please test the demo provided before making any purchase.

Thanks for your time and interest in our product.",99, 23 ,https://codecanyon.net/item/takeaway-restaurant-online-food-ordering-system-mobile-app-website-admin-system/30559614
